NOMBDEP;NOMBPROV;NOMBDIST;UBIGEO;BUDGET;SEX_M;AGE_66_120;AREA_URB;AREA_RUR;SUBSIDY;CASES_COVID;UBN_1;UBN_2;UBN_3;UBN_4;UBN_5;UBN_6
PUNO;MELGAR;AYAVIRI;210801;655367.24;1194759;203038;2224250;289750;655120;524;47.970001;11.56;4.1100001;4.9499998;1.3;4.6100001
PUNO;MELGAR;ANTAUTA;210802;152983.98;205151;36874;270741;172859;25840;83;71.900002;15.92;14.76;9.3900003;1.4299999;11.97
PUNO;MELGAR;CUPI;210803;121414.5;102821;21235;30399;179601;2280;6;86.790001;17.65;11.73;7.9499998;2.7;5.9299998
PUNO;MELGAR;LLALLI;210804;58602;128377;32960;190834;90166;35720;17;81.32;14.72;11.8;4.2800002;0.63;8.5600004
PUNO;MELGAR;MACARI;210805;258767.8;343147;72071;291971;415329;37240;11;80.919998;15.9;19.49;16.26;1.47;7.7199998
PUNO;MELGAR;NUÑOA;210806;419927.87;457367;103810;516368;425632;31920;0;84.25;15.15;13.86;15.58;1.55;12.14
PUNO;MELGAR;ORURILLO;210807;298026;391887;108504;106381;729019;8360;22;92.150002;15.35;13.29;11.17;1.4400001;12.13
PUNO;MELGAR;SANTA ROSA;210808;100000;306847;63694;302042;338358;33440;23;76.769997;11.98;18.58;18.799999;1.24;11.89
PUNO;MELGAR;UMACHIRI;210809;101708;195124;36767;78117;317383;7600;9;83.559998;14.85;8.0200005;4.6100001;1.11;5.0799999
PUNO;MOHO;MOHO;210901;338099;528800;259319;287612;822988;28120;87;86.550003;9.3400002;2.6900001;31.129999;1.78;12.37
PUNO;MOHO;CONIMA;210902;106601;152816;69136;88960;224940;760;17;89.769997;8.0500002;1.4299999;18.139999;2.6600001;13.71
PUNO;MOHO;HUAYRAPATA;210903;99999.99;126016;38751;95035;165265;1520;9;92.629997;12.88;6.4899998;11.8;2.75;10.32
PUNO;MOHO;TILALI;210904;72148.4;108284;49908;65548;168552;3800;13;89.980003;11.13;3;13.18;1.63;12.33
PUNO;SAN ANTONIO DE PUTINA;PUTINA;211001;354542;702230;120938;1039092;424508;188480;85;73.139999;15.85;13.16;30.65;3.1800001;9.6999998
PUNO;SAN ANTONIO DE PUTINA;ANANEA;211002;315711.5;608829;23613;965787;122213;140600;177;46.110001;10.04;10.84;68.68;1.6799999;2.8099999
PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA;211003;82169.8;96053;30422;65844;131156;3040;1;94.519997;17.950001;24.709999;46.27;0.57999998;16.08
PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;211004;109999.99;279192;49244;242498;307802;9880;13;88.949997;18.280001;11;18.02;3.51;13.25
PUNO;SAN ANTONIO DE PUTINA;SINA;211005;76898.68;90493;11591;56040;118460;19760;1;77.540001;28.139999;26.799999;8.3800001;0.44999999;6.5900002
PUNO;SAN ROMAN;JULIACA;211101;2234660.02;12329880;1149300;24217170;1230031;11238880;6448;27.959999;12.89;0.23;3.3900001;1.63;1.74
PUNO;SAN ROMAN;CABANA;211102;151729.36;256110;76388;105732;444168;36480;80;72.839996;14.92;2.78;14.67;2.1800001;8.8999996
PUNO;SAN ROMAN;CABANILLAS;211103;143084.8;234420;57435;272786;241614;91200;95;50.919998;15.69;6.23;9.7399998;1.34;8.1199999
PUNO;SAN ROMAN;CARACOTO;211104;153048.3;368718;95462;135771;626329;37240;92;78.900002;19.24;1.62;19.52;1.74;12.51
PUNO;SAN ROMAN;SAN MIGUEL;211105;845279.52;3513437;190922;6661588;467712;1052600;221;38.799999;14.85;0.23999999;3.3099999;2.22;2.4300001
PUNO;SANDIA;SANDIA;211201;312703.48;543929;113612;375243;718157;132240;191;67.150002;17.889999;26.139999;13.77;3.49;7.8299999
PUNO;SANDIA;CUYOCUYO;211202;119293;291548;63505;219614;358286;25080;15;80.800003;22.190001;7.4099998;24.690001;1.4400001;11.41
PUNO;SANDIA;LIMBANI;211203;124322.3;175147;25169;154249;168451;5320;12;80.669998;23.4;47.73;39.279999;1.49;8.29
PUNO;SANDIA;PATAMBUCO;211204;122819.48;214514;42141;50107;395893;5320;4;92.029999;38.049999;23.9;12.84;1.1;9.6800003
PUNO;SANDIA;PHARA;211205;107746.9;317504;42372;149747;433653;47880;13;85.620003;26.120001;33.130001;14.67;0.76999998;6.4200001
PUNO;SANDIA;QUIACA;211206;90113.9;100444;12815;35675;159325;0;2;86.360001;26.959999;19.969999;42.759998;0.5;9.8199997
PUNO;SANDIA;SAN JUAN DEL ORO;211207;148948;215204;42371;211163;193037;93480;26;77.580002;15.15;23.610001;22.6;1.37;3.8199999
PUNO;SANDIA;YANAHUAYA;211208;82691.73;114164;15237;101120;114280;71440;11;82.120003;20.389999;18.450001;16.51;2.05;2.8499999
PUNO;SANDIA;ALTO INAMBARI;211209;178319;416584;48956;164186;589314;47120;29;80.07;25.67;30.75;24.24;2.1400001;3.96
PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCO;211210;320347.4;562165;41218;169492;847808;13680;50;85.730003;24.639999;53.509998;12.51;4.0999999;1.28
PUNO;YUNGUYO;YUNGUYO;211301;290247.5;1179758;353050;1099846;1335354;753160;249;64.169998;10.49;2.4100001;13.55;1.85;11.42
PUNO;YUNGUYO;ANAPIA;211302;50000;86660;28112;154508;25892;3800;11;74.139999;20.1;18.780001;22.9;0.81999999;2.3099999
PUNO;YUNGUYO;COPANI;211303;99999.43;241105;76633;58136;429464;17480;8;77.610001;10.79;1.42;24.42;0.95999998;13.17
PUNO;YUNGUYO;CUTURAPI;211304;50000;66996;28215;84644;45756;38000;8;58.209999;5.4699998;1.28;14.05;0.91000003;17.700001
PUNO;YUNGUYO;OLLARAYA;211305;85577;140287;75482;43133;243467;5320;5;78.699997;6.0799999;4.23;28.370001;0.66000003;20.17
PUNO;YUNGUYO;TINICACHI;211306;124635;38903;11523;43660;37740;2280;2;68.089996;14.29;1.52;8.8100004;0.91000003;16.719999
PUNO;YUNGUYO;UNICACHI;211307;71925.2;49983;32019;45122;64778;9120;9;64.860001;5.77;3.8499999;81.989998;0.87;18.360001
SAN MARTIN;MOYOBAMBA;MOYOBAMBA;220101;959942.75;4165386;489993;6208143;2083757;2324080;3004;33.549999;16.219999;5.8800001;1.46;3;1.89
SAN MARTIN;MOYOBAMBA;CALZADA;220102;50000;256307;34727;444840;59260;106400;53;40.23;15;3.28;0.23;2.73;2.5
SAN MARTIN;MOYOBAMBA;HABANA;220103;50000;98156;11653;147682;39218;23560;13;42.439999;24.17;0.58999997;1.5700001;3.73;2.75
SAN MARTIN;MOYOBAMBA;JEPELACIO;220104;199999.94;857431;106311;692868;992532;70680;84;63.57;24.629999;8.54;1.4299999;3.27;4.29
SAN MARTIN;MOYOBAMBA;SORITOR;220105;538236.7;1184855;141148;1720096;655104;866400;99;47.130001;18.16;8.1300001;0.33000001;3.79;4.3099999
SAN MARTIN;MOYOBAMBA;YANTALO;220106;50000;166465;24757;248914;70686;21280;27;40;22.25;2.8800001;0.25;1.5;3
SAN MARTIN;BELLAVISTA;BELLAVISTA;220201;287483;941755;120226;1777546;78554;595080;842;36.41;18.440001;11.7;0.95999998;3.3599999;2.02
SAN MARTIN;BELLAVISTA;ALTO BIAVO;220202;132100;445240;34541;417608;432092;30400;133;79.32;25.43;72.25;3.97;5.6700001;2.53
SAN MARTIN;BELLAVISTA;BAJO BIAVO;220203;99979;775039;60947;257158;1200442;25080;62;82.989998;24.59;58.060001;2.8099999;5.29;2.5699999
SAN MARTIN;BELLAVISTA;HUALLAGA;220204;49999.62;159798;19278;113886;188214;34200;24;73.860001;31.809999;44.119999;1.8;3.1800001;1.8
SAN MARTIN;BELLAVISTA;SAN PABLO;220205;315043.2;490371;61394;704525;253375;72200;98;72.150002;26.67;25.08;0.93000001;3.6600001;2.5599999
SAN MARTIN;BELLAVISTA;SAN RAFAEL;220206;99995.76;342527;36994;579755;86245;273600;57;47.009998;23.32;4.5999999;0.75;2.74;1.3099999
SAN MARTIN;EL DORADO;SAN JOSE DE SISA;220301;240610.83;874598;109604;1253336;457564;70680;1004;59.470001;30.129999;20.209999;2.4100001;5.5799999;2.54
SAN MARTIN;EL DORADO;AGUA BLANCA;220302;83329.9;144368;29132;164455;109245;36480;67;66.529999;22.809999;21.860001;8.0600004;2.5999999;1.09
SAN MARTIN;EL DORADO;SAN MARTIN;220303;302184;638338;51570;305072;911928;19000;315;80.580002;28.940001;15.63;4.9299998;5.0100002;2.5699999
SAN MARTIN;EL DORADO;SANTA ROSA;220304;117819;384117;39821;261364;482436;3800;226;75.190002;31.950001;7.3200002;2.3199999;2.97;4.8200002
SAN MARTIN;EL DORADO;SHATOJA;220305;78120.25;183734;22908;160708;192192;64600;53;72.190002;27.309999;10.22;4.4899998;3.49;4.2399998
SAN MARTIN;HUALLAGA;SAPOSOA;220401;212655;744590;114332;896222;565478;409640;849;46.259998;21.469999;14.23;1.8200001;2.6099999;1.54
SAN MARTIN;HUALLAGA;ALTO SAPOSOA;220402;99999.4;262315;21078;294760;198640;23560;36;82.93;28.389999;18.08;2.79;5.4299998;3.03
SAN MARTIN;HUALLAGA;EL ESLABON;220403;49940.65;120173;22401;140698;91702;33440;40;38.07;20.24;20.09;12.24;3.02;1.8099999
SAN MARTIN;HUALLAGA;PISCOYACU;220404;50000;245345;25384;239165;230335;99560;37;70.07;28.58;13.07;1.52;2.7;2.02
SAN MARTIN;HUALLAGA;SACANCHE;220405;177924.47;140359;24386;128552;137048;90440;40;53.810001;17.440001;28.469999;10.63;4.0900002;0.94999999
SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;220406;18922.98;43384;11922;81139;5961;44080;29;27.799999;3.0899999;3.8599999;0.76999998;2.3199999;1.9299999
SAN MARTIN;LAMAS;LAMAS;220501;604535;773057;157657;1409821;167079;191520;789;32.220001;18.549999;1.36;1.66;3.0999999;2.1199999
SAN MARTIN;LAMAS;ALONSO DE ALVARADO;220502;205684;731569;72642;669007;768493;94240;36;69.169998;32.98;9.8100004;3.46;5.1100001;3.4300001
SAN MARTIN;LAMAS;BARRANQUITA;220503;49990.4;367046;40320;411201;293199;82080;162;57.57;24.18;51.41;13.58;4.5500002;2.27
SAN MARTIN;LAMAS;CAYNARACHI;220504;107430;533036;52482;627700;400900;96520;329;53.130001;23.719999;16.040001;4.3499999;5.1599998;3.01
SAN MARTIN;LAMAS;CUÑUMBUQUI;220505;152042.86;188684;37693;225063;136637;8360;4;53.639999;15.62;15.13;1.0700001;3.5899999;2.04
SAN MARTIN;LAMAS;PINTO RECODO;220506;204135.22;455440;47439;242784;643116;26600;67;75.870003;35.549999;9.1300001;1.4299999;6.5;3.3399999
SAN MARTIN;LAMAS;RUMISAPA;220507;50000;189300;30674;198064;180536;75240;136;51.509998;23.799999;1.2;2.01;2.51;1.71
SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;220508;60285;89607;14569;79310;98590;21280;88;60;31.49;2.0699999;0.46000001;3.22;1.84
SAN MARTIN;LAMAS;SHANAO;220509;80145;107050;20161;109022;107378;10640;70;61.93;31.82;5.1100001;4.3600001;2.6500001;1.14
SAN MARTIN;LAMAS;TABALOSOS;220510;201000;762789;123260;1077568;442532;140600;196;51.470001;29.969999;8.3900003;2.6300001;3.8099999;3.22
SAN MARTIN;LAMAS;ZAPATERO;220511;160677.6;299627;43821;240578;335122;9880;103;65.43;19.559999;6.4699998;1.99;2.28;1.0700001
SAN MARTIN;MARISCAL CACERES;JUANJUI;220601;272019.8;1770451;242982;3216496;359605;1257040;1505;27.450001;19.459999;4.5599999;1.02;3.4200001;1.37
SAN MARTIN;MARISCAL CACERES;CAMPANILLA;220602;200000;773660;57608;424257;1045743;53200;57;67.620003;32.349998;40.939999;3.75;5.1399999;2.79
SAN MARTIN;MARISCAL CACERES;HUICUNGO;220603;100000;511189;51154;525620;450180;53200;77;62.630001;26.6;28.83;2.0999999;4.5100002;1.88
SAN MARTIN;MARISCAL CACERES;PACHIZA;220604;107485;357258;37779;405362;267738;44080;29;75.360001;29.700001;47.880001;3.23;6.71;2.47
SAN MARTIN;MARISCAL CACERES;PAJARILLO;220605;99999.95;328635;35785;162029;462271;11400;24;71.730003;29.9;22.030001;3.25;3.73;2.03
SAN MARTIN;PICOTA;PICOTA;220701;183575.3;556726;77512;984741;105359;440040;364;34.939999;16.219999;3.4400001;0.85000002;3.71;1.2
SAN MARTIN;PICOTA;BUENOS AIRES;220702;70822.7;165691;27414;143540;175560;9880;33;67.339996;17.34;16.030001;1.08;2.8699999;2.8699999
SAN MARTIN;PICOTA;CASPISAPA;220703;49968;117441;17984;185318;44082;61560;0;31.280001;12.3;2.28;0.34999999;3.3399999;2.1099999
SAN MARTIN;PICOTA;PILLUANA;220704;49958.3;49756;14467;90635;4165;4560;16;76.529999;16.610001;0.36000001;1.8099999;1.8099999;0.36000001
SAN MARTIN;PICOTA;PUCACACA;220705;49739.76;168715;34752;305419;20281;37240;49;52.790001;13.11;16.76;0.46000001;3.99;1.9400001
SAN MARTIN;PICOTA;SAN CRISTOBAL;220706;52867.5;65240;10417;130700;0;29640;8;28.07;32.459999;16.959999;0.88;2.6300001;2.05
SAN MARTIN;PICOTA;SAN HILARION;220707;69572.52;216123;23027;304503;120397;119320;194;37.580002;27.530001;34.880001;2.5999999;3.0699999;1.58
SAN MARTIN;PICOTA;SHAMBOYACU;220708;348474.1;493072;36073;295712;642189;53200;53;86.220001;33.599998;18.790001;5.4299998;6.6799998;3.8099999
SAN MARTIN;PICOTA;TINGO DE PONASA;220709;127755.18;223794;27632;277741;147259;28880;60;71.959999;11.71;8.0799999;2.8099999;2.72;2.1800001
SAN MARTIN;PICOTA;TRES UNIDOS;220710;108000;222903;28836;209527;216873;28880;28;72.190002;21.120001;9.1800003;1.6900001;4.0999999;3.1199999
SAN MARTIN;RIOJA;RIOJA;220801;296237.32;1347487;202378;2508013;210087;1000160;1353;26.780001;16.02;1.24;1.52;2.73;2.52
SAN MARTIN;RIOJA;AWAJUN;220802;121374;412243;26926;312575;499425;41800;354;53.869999;33.990002;3.6199999;1.5;5.1100001;5.48
SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;220803;200000;948486;93046;1604695;301505;328320;142;45.650002;30.879999;1.38;0.36000001;4.5500002;4.9200001
SAN MARTIN;RIOJA;NUEVA CAJAMARCA;220804;1169419.02;2333853;230280;3937020;731880;1297320;373;34.23;28.4;3.73;1.38;3.22;3.52
SAN MARTIN;RIOJA;PARDO MIGUEL;220805;318064.41;905591;95434;1058134;745666;207480;474;58.07;34.189999;13.27;1.85;3.21;4.9400001
SAN MARTIN;RIOJA;POSIC;220806;50000;102468;10529;181815;26485;106400;9;40.400002;30.98;0.72000003;0.36000001;2.72;6.52
SAN MARTIN;RIOJA;SAN FERNANDO;220807;59927.66;192087;21934;235955;134645;70680;32;54.970001;28.17;10.68;0.94;3.1400001;4.0799999
SAN MARTIN;RIOJA;YORONGOS;220808;51150.93;137361;20414;213045;52555;64600;90;48.849998;20.92;10.26;1.89;1.89;4.4499998
SAN MARTIN;RIOJA;YURACYACU;220809;50000;209867;28228;367837;43863;154280;160;30.76;16.620001;0.36000001;0.70999998;2.9300001;2.8399999
SAN MARTIN;SAN MARTIN;TARAPOTO;220901;1005130.39;4159827;668123;8488209;69391;2577160;4440;9.0299997;11.08;0.23;0.23;1.91;0.44
SAN MARTIN;SAN MARTIN;ALBERTO LEVEAU;220902;59000;52407;11138;59559;39041;5320;46;61.889999;14.75;1.23;1.23;4.0999999;1.64
SAN MARTIN;SAN MARTIN;CACATACHI;220903;50000;209134;31651;345822;68578;96520;27;24.85;14.19;2.52;0;1.3099999;0.91000003
SAN MARTIN;SAN MARTIN;CHAZUTA;220904;200000;573429;67635;738119;368181;74480;433;62.970001;28.09;17.129999;5.4099998;5.3699999;4.0300002
SAN MARTIN;SAN MARTIN;CHIPURANA;220905;50000;136678;13715;213340;48060;7600;73;60.98;33.02;36.59;19.32;6.5700002;3.1900001
SAN MARTIN;SAN MARTIN;EL PORVENIR;220906;50000;149892;16759;197122;80278;9880;45;53.91;21.41;24.219999;9.3800001;3.5899999;1.25
SAN MARTIN;SAN MARTIN;HUIMBAYOC;220907;100000;296890;33873;271339;301461;17480;74;78.050003;33.66;37.610001;20.5;2.4200001;2.02
SAN MARTIN;SAN MARTIN;JUAN GUERRA;220908;70600;232927;48883;439009;18991;217360;71;13.41;14.69;0.55000001;0.18000001;2.74;0.91000003
SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;220909;487772.1;2440176;257169;4585088;341212;891480;1193;26.389999;15.14;3.1900001;0.73000002;2.9400001;1.12
SAN MARTIN;SAN MARTIN;MORALES;220910;241700.78;1828533;196685;3427093;276507;722760;1284;13.18;14.16;2.9400001;0.44;1.53;0.74000001
SAN MARTIN;SAN MARTIN;PAPAPLAYA;220911;55859.93;123319;14536;149459;92841;17480;91;49.549999;25.049999;27.030001;25.049999;8.1099997;1.98
SAN MARTIN;SAN MARTIN;SAN ANTONIO;220912;56256;97280;20980;191395;4805;27360;32;24.049999;19.040001;1.8;1.2;2.2;2.4000001
SAN MARTIN;SAN MARTIN;SAUCE;220913;100000;391141;47823;596499;168201;145160;149;59.610001;23.139999;4.4299998;0.83999997;2.8;1.9
SAN MARTIN;SAN MARTIN;SHAPAJA;220914;49999.47;116370;23204;203325;24376;28880;63;44.740002;18.6;15.09;2.98;2.46;2.98
SAN MARTIN;TOCACHE;TOCACHE;221001;709187.36;1485389;173470;2018802;900198;991040;1094;29.440001;17.309999;5.1199999;5.48;4.2600002;1.86
SAN MARTIN;TOCACHE;NUEVO PROGRESO;221002;116459.8;686596;68203;519053;766547;163400;152;47.93;21.6;19.4;7.1100001;6.1300001;2.3800001
SAN MARTIN;TOCACHE;POLVORA;221003;100000;580967;45278;341007;761393;189240;185;59.490002;21.469999;12.94;7.3299999;4.2399998;2.24
SAN MARTIN;TOCACHE;SHUNTE;221004;50000;76620;4447;48457;97143;5320;25;88.669998;24.65;34.560001;18.41;3.4000001;5.6700001
SAN MARTIN;TOCACHE;UCHIZA;221005;239474.27;1127849;106067;1304742;887658;296400;692;35.290001;18.860001;12.22;11.18;3.4000001;1.96
TACNA;TACNA;TACNA;230101;1812753.85;4992515;1092649;10393914;69786;3089400;5623;9.3800001;6.21;0.50999999;0.58999997;0.93000001;0.44
TACNA;TACNA;ALTO DE LA ALIANZA;230102;433039.62;1720001;288266;3519503;9597;1786760;2086;19.51;7.3499999;0.12;2.0599999;1.17;1.26
TACNA;TACNA;CALANA;230103;67784.48;157339;36847;132340;183760;5320;638;49.91;8.7399998;2.79;3.3499999;0.46000001;1.58
TACNA;TACNA;CIUDAD NUEVA;230104;833415.33;1839548;156514;3716655;10545;2176640;1803;16.200001;8.4899998;0.079999998;0.55000001;1.51;1.6
TACNA;TACNA;INCLAN;230105;50970;157721;28321;135443;167557;21280;33;66.639999;12.93;9.0100002;6.5999999;1.16;1.61
TACNA;TACNA;PACHIA;230106;50000;112554;32226;152837;76063;31920;57;58.02;9.75;13.58;29.51;0.37;2.22
TACNA;TACNA;PALCA;230107;49630.1;59132;16116;36380;82121;4560;53;90.510002;12.96;25.690001;35.189999;1.62;3.47
TACNA;TACNA;POCOLLAY;230108;164718;996549;179263;1970941;73459;457520;573;23.08;9.4700003;0.23999999;0.88;0.92000002;1.1900001
TACNA;TACNA;SAMA;230109;324105.22;205346;47278;308553;70147;57760;57;56.509998;7.8699999;2.79;10.84;0.61000001;1.21
TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;230110;1719222.21;6226034;441704;12815218;35782;4169360;2289;29.27;12.97;0.090000004;0.81999999;1.4400001;0.86000001
TACNA;TACNA;LA YARADA LOS PALOS;230111;90177.72;341681;53669;26183;632417;24320;166;54.560001;12.68;0.56;4.5799999;1.0700001;1.41
TACNA;CANDARAVE;CANDARAVE;230201;58100;115226;33541;150460;77240;23560;57;82.839996;7.8699999;14.71;29.110001;0.61000001;6.6399999
TACNA;CANDARAVE;CAIRANI;230202;49999.3;51195;14491;96890;2010;7600;10;92.290001;10.95;16.92;9.4499998;0.25;6.2199998
TACNA;CANDARAVE;CAMILACA;230203;88653;64772;20850;111551;9949;9880;30;91.830002;8.1700001;21.780001;54.259998;1.09;6.5300002
TACNA;CANDARAVE;CURIBAYA;230204;105514.2;17797;5615;27543;8157;3040;7;78.809998;26.27;5.0799999;4.2399998;0;0.85000002
TACNA;CANDARAVE;HUANUARA;230205;50000;27726;11641;50796;3704;17480;6;79.080002;11.72;10.46;22.18;1.26;2.51
TACNA;CANDARAVE;QUILAHUANI;230206;65967.1;35659;9841;59149;11851;5320;23;92.330002;24.74;62.369999;22.299999;4.1799998;5.9200001
TACNA;JORGE BASADRE;LOCUMBA;230301;168323.19;170725;31264;173483;160917;17480;129;52.27;10.77;0.79000002;12.13;0.68000001;1.7
TACNA;JORGE BASADRE;ILABAYA;230302;49914.9;309740;47511;516796;89504;132240;160;26.01;5.3200002;3.6300001;2.72;0.64999998;1.5599999
TACNA;JORGE BASADRE;ITE;230303;169004.5;161851;14407;255038;59162;12160;115;26.049999;8.3699999;7.02;5.1300001;1.08;1.21
TACNA;TARATA;TARATA;230401;226400.28;162979;39834;267057;57443;54720;107;81.230003;12.02;11.68;7.1799998;0.94999999;3.8099999
TACNA;TARATA;HEROES ALBARRACIN;230402;50000;19694;10333;15925;21275;5320;5;90.760002;4.3499999;96.739998;46.740002;0;3.26
TACNA;TARATA;ESTIQUE;230403;49998.05;13010;6444;24682;2918;3040;5;75.209999;8.2600002;0.82999998;23.139999;0;4.1300001
TACNA;TARATA;ESTIQUE-PAMPA;230404;49999.4;10093;4378;19335;365;4560;1;87.650002;16.049999;0;13.58;0;1.23
TACNA;TARATA;SITAJARA;230405;82843.8;21371;10564;42136;364;13680;0;80.419998;14.29;1.0599999;20.629999;0;2.6500001
TACNA;TARATA;SUSAPAYA;230406;104088.6;28161;16994;47582;8618;11400;3;91.629997;7.5999999;16.35;28.139999;0.75999999;4.9400001
TACNA;TARATA;TARUCACHI;230407;59569.8;17233;8616;33616;2184;0;8;93.900002;10.37;7.9299998;48.779999;0.61000001;3.05
TACNA;TARATA;TICACO;230408;49997.86;33417;14582;65496;5104;3040;8;86.32;12.38;8.79;39.740002;1.3;3.9100001
TUMBES;TUMBES;TUMBES;240101;1190495.82;5559386;738581;11176355;33344;1973720;5970;23.24;13.37;1.0700001;3.54;2.27;0.94999999
TUMBES;TUMBES;CORRALES;240102;226820.34;1314555;175942;2526118;98782;469680;745;29.68;11.08;1.9299999;7.8800001;1.92;1.87
TUMBES;TUMBES;LA CRUZ;240103;50000;522127;68168;1001237;49163;155800;196;23.77;16.68;1.1900001;9.5500002;1.87;1.46
TUMBES;TUMBES;PAMPAS DE HOSPITAL;240104;122930;387858;69992;417106;348594;75240;119;38.529999;6.5700002;22.120001;16.110001;1.58;2.96
TUMBES;TUMBES;SAN JACINTO;240105;211784.91;491311;103793;806333;161267;90440;187;38.459999;7.98;33.200001;15.45;1.34;1.8200001
TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;240106;49999.8;261545;50192;507840;9560;27360;59;32.830002;8.3000002;10.61;14.57;0.94;1.4400001
TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;240201;211444;733958;98669;1392884;47516;362520;353;19.84;10.58;0.68000001;9.1400003;1.91;1.09
TUMBES;CONTRALMIRANTE VILLAR;CASITAS;240202;134905.69;149340;39517;42184;236616;21280;20;52.060001;2.4000001;1.73;7.46;0.93000001;2.1300001
TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;240203;50000;364266;37457;564886;128614;189240;106;31.09;12.16;0.79000002;17.59;2.02;1.77
TUMBES;ZARUMILLA;ZARUMILLA;240301;353195.27;1216592;139953;2459887;16513;595080;825;32.41;16.559999;1.97;10.39;2.75;1.02
TUMBES;ZARUMILLA;AGUAS VERDES;240302;125059;1009178;71908;1980411;32089;348840;450;47.619999;14.32;1.37;10.31;2.6199999;1.63
TUMBES;ZARUMILLA;MATAPALO;240303;50000;212935;17452;335215;64185;41800;44;72.75;12.2;7.25;15.38;2.2;3.8499999
TUMBES;ZARUMILLA;PAPAYAL;240304;70334.2;361899;50127;497875;217725;121600;265;38.060001;8.7600002;1.79;12.95;1.95;2.0599999
UCAYALI;CORONEL PORTILLO;CALLERIA;250101;3130979.11;8478394;1184377;16559167;684333;3402520;8483;21.18;19.5;2.79;8.46;3.8;0.79000002
UCAYALI;CORONEL PORTILLO;CAMPOVERDE;250102;285432.1;992221;119755;755579;1150221;71440;275;44.389999;27.01;5.0799999;7.46;7.4299998;1.72
UCAYALI;CORONEL PORTILLO;IPARIA;250103;332566.5;634755;43624;142584;1079716;14440;145;29.09;65.470001;52.57;70.57;11.27;5.4400001
UCAYALI;CORONEL PORTILLO;MASISEA;250104;416629.4;703444;69197;401917;923583;21280;406;33.349998;59.459999;43.66;74.760002;6.6999998;3.73
UCAYALI;CORONEL PORTILLO;YARINACOCHA;250105;403950;5963917;615251;11527944;579756;1504800;4274;27.030001;22.040001;0.85000002;10.26;4.48;0.92000002
UCAYALI;CORONEL PORTILLO;NUEVA REQUENA;250106;50000;318640;35139;287087;320313;19000;214;25.6;33;18.809999;9.1000004;4.9299998;1
UCAYALI;CORONEL PORTILLO;MANANTAY;250107;412693.2;5115167;483551;10123966;237234;1063240;2432;34.52;22.629999;1.16;7.73;5.7199998;0.98000002
UCAYALI;ATALAYA;RAYMONDI;250201;507375.9;2050581;108868;1840467;2181933;272080;0;38.279999;45.77;38.759998;23.059999;11.3;4.0500002
UCAYALI;ATALAYA;SEPAHUA;250202;99979.92;410173;25787;362538;443962;54720;201;27.9;41.360001;35.150002;17.34;5.4499998;4.4099998
UCAYALI;ATALAYA;TAHUANIA;250203;114399.2;521115;30108;263988;774812;23560;258;12.5;53.66;56.740002;53.52;12.21;3.0799999
UCAYALI;ATALAYA;YURUA;250204;100000;120188;5082;64922;172278;760;10;1.4299999;61.150002;43.150002;59.509998;15.95;16.559999
UCAYALI;PADRE ABAD;PADRE ABAD;250301;227045;1929658;139609;2962497;831403;502360;1067;26.27;24.68;14.69;12.58;4.6300001;2.6600001
UCAYALI;PADRE ABAD;IRAZOLA;250302;168505;656434;39756;777429;500071;63840;242;38.82;30.08;24.969999;16.43;8.1199999;3.51
